,ID,Event_Type,Location,Country,Venue,Date,Start_Time,End_Time,Duration,Orchestra,ComposerName,ConductorName,Soloist_Rank,Soloist_Name,Soloist_Instrument
139,45,Chamber,Staten Island,USA,"Center for the Arts, College of Staten Island / CUNY",14/11/2011,19:30,22:04,154,New York Philharmonic,"Glanert, Detlev","Bychkov, Semyon",1,"Bocelli, Andrea",Tenor
140,46,Subscription Season,Manhattan,USA,Avery Fisher Hall,17/11/2011,19:30,22:45,195,New York Philharmonic,"Brahms, Johannes","Bychkov, Semyon",2,"Okamoto, Satoshi",Contrabass
141,46,Subscription Season,Manhattan,USA,Avery Fisher Hall,17/11/2011,19:30,22:45,195,New York Philharmonic,"Brahms, Johannes","Bychkov, Semyon",1,"Dion, C̩line",Singer
142,46,Subscription Season,Manhattan,USA,Avery Fisher Hall,17/11/2011,19:30,22:45,195,New York Philharmonic,"Brahms, Johannes","Bychkov, Semyon",3,"Bensdorf, Ethan",Trumpet
143,46,Subscription Season,Manhattan,USA,Avery Fisher Hall,17/11/2011,19:30,22:45,195,New York Philharmonic,"Brahms, Johannes","Bychkov, Semyon",4,"Garcia, Andrew",Trumpet
144,47,Subscription Season,Manhattan,USA,Avery Fisher Hall,18/11/2011,20:00,22:50,170,New York Philharmonic,"Rachmaninoff, Sergei","Bychkov, Semyon",3,"Burgstaller, Josef",Trumpet
145,47,Subscription Season,Manhattan,USA,Avery Fisher Hall,18/11/2011,20:00,22:50,170,New York Philharmonic,"Rachmaninoff, Sergei","Bychkov, Semyon",4,"Jemo, Nick",Trumpet
146,48,Subscription Season,Manhattan,USA,Avery Fisher Hall,19/11/2011,20:00,21:59,119,NY Philharmonic Ensembles,"Brahms, Johannes","Bychkov, Semyon",3,"Wall, Howard",French Horn
147,48,Subscription Season,Manhattan,USA,Avery Fisher Hall,19/11/2011,20:00,21:59,119,NY Philharmonic Ensembles,"Brahms, Johannes","Bychkov, Semyon",2,"Rence, Dorian",Narrator
148,48,Subscription Season,Manhattan,USA,Avery Fisher Hall,19/11/2011,20:00,21:59,119,NY Philharmonic Ensembles,"Brahms, Johannes","Bychkov, Semyon",1,"Bocelli, Andrea",Tenor
149,49,Chamber,Manhattan,USA,Merkin Concert Hall,20/11/2011,15:00,18:38,218,New York Philharmonic,"Mahler, Gustav","Bychkov, Semyon",2,"Schoevaert, Marion",Production Design
150,49,Chamber,Manhattan,USA,Merkin Concert Hall,20/11/2011,15:00,18:38,218,New York Philharmonic,"Mahler, Gustav","Bychkov, Semyon",1,"Dion, C̩line",Singer
151,49,Chamber,Manhattan,USA,Merkin Concert Hall,20/11/2011,15:00,18:38,218,New York Philharmonic,"Mahler, Gustav","Bychkov, Semyon",3,"Alessi, Joseph",Trombone
152,49,Chamber,Manhattan,USA,Merkin Concert Hall,20/11/2011,15:00,18:38,218,New York Philharmonic,"Mahler, Gustav","Bychkov, Semyon",4,"Gasiorowski, Matt",Trumpet
153,50,Subscription Season,Manhattan,USA,Avery Fisher Hall,22/11/2011,19:30,22:13,163,New York Philharmonic,"Shostakovich, Dmitri","Bychkov, Semyon",1,"Foster, David",Piano
154,50,Subscription Season,Manhattan,USA,Avery Fisher Hall,22/11/2011,19:30,22:13,163,New York Philharmonic,"Shostakovich, Dmitri","Bychkov, Semyon",4,"Paul, Kevin",Trumpet
155,50,Subscription Season,Manhattan,USA,Avery Fisher Hall,22/11/2011,19:30,22:13,163,New York Philharmonic,"Shostakovich, Dmitri","Bychkov, Semyon",3,"Baer, Alan",Tuba
156,51,Subscription Season,Manhattan,USA,Avery Fisher Hall,25/11/2011,20:00,22:12,132,NYP Presentation,"Steiner, Max","Daugherty, George",3,New York Philharmonic Principal Brass Quintet,Brass Quintet
157,51,Subscription Season,Manhattan,USA,Avery Fisher Hall,25/11/2011,20:00,22:12,132,NYP Presentation,"Steiner, Max","Daugherty, George",1,"Bocelli, Andrea",Tenor
158,51,Subscription Season,Manhattan,USA,Avery Fisher Hall,25/11/2011,20:00,22:12,132,NYP Presentation,"Steiner, Max","Daugherty, George",4,"Puccini, Dorival",Trumpet
159,51,Subscription Season,Manhattan,USA,Avery Fisher Hall,25/11/2011,20:00,22:12,132,NYP Presentation,"Steiner, Max","Daugherty, George",2,"Rabinova, Anna",Violin
160,52,Subscription Season,Manhattan,USA,Avery Fisher Hall,26/11/2011,20:00,23:29,209,Musicians from the New York Philharmonic,"Tobias, Charles","Daugherty, George",2,"Nelson, Judith",Viola
161,53,Subscription Season,Manhattan,USA,Avery Fisher Hall,29/11/2011,19:30,21:57,147,New York Philharmonic,"Franklyn, Milt","Daugherty, George",2,"Tu, Qiang",Cello
162,53,Subscription Season,Manhattan,USA,Avery Fisher Hall,29/11/2011,19:30,21:57,147,New York Philharmonic,"Franklyn, Milt","Daugherty, George",1,"Bocelli, Andrea",Tenor
163,53,Subscription Season,Manhattan,USA,Avery Fisher Hall,29/11/2011,19:30,21:57,147,New York Philharmonic,"Franklyn, Milt","Daugherty, George",3,"Burgstaller, Josef",Trumpet
164,54,Saturday Matinee,Manhattan,USA,Avery Fisher Hall,26/11/2011,14:00,18:11,251,New York Philharmonic,"Franklyn, Milt","Daugherty, George",1,Westminster Symphonic Choir,Chorus
165,54,Saturday Matinee,Manhattan,USA,Avery Fisher Hall,26/11/2011,14:00,18:11,251,New York Philharmonic,"Franklyn, Milt","Daugherty, George",2,"Okamoto, Satoshi",Contrabass
166,54,Saturday Matinee,Manhattan,USA,Avery Fisher Hall,26/11/2011,14:00,18:11,251,New York Philharmonic,"Franklyn, Milt","Daugherty, George",3,"Wall, Howard",French Horn
167,55,Subscription Season,Manhattan,USA,Avery Fisher Hall,01/12/2011,19:30,22:49,199,New York Philharmonic,"Stalling, Carl W.","Daugherty, George",2,"Rence, Dorian",Author
168,55,Subscription Season,Manhattan,USA,Avery Fisher Hall,01/12/2011,19:30,22:49,199,New York Philharmonic,"Stalling, Carl W.","Daugherty, George",1,"Bocelli, Andrea",Tenor
169,55,Subscription Season,Manhattan,USA,Avery Fisher Hall,01/12/2011,19:30,22:49,199,New York Philharmonic,"Stalling, Carl W.","Daugherty, George",3,"Alessi, Joseph",Trombone
170,56,Subscription Season,Manhattan,USA,Avery Fisher Hall,02/12/2011,11:00,12:41,101,New York Philharmonic,"Strauss, Johann, II","Daugherty, George",2,"Rence, Dorian",Narrator
171,56,Subscription Season,Manhattan,USA,Avery Fisher Hall,02/12/2011,11:00,12:41,101,New York Philharmonic,"Strauss, Johann, II","Daugherty, George",1,"Dion, C̩line",Singer
172,56,Subscription Season,Manhattan,USA,Avery Fisher Hall,02/12/2011,11:00,12:41,101,New York Philharmonic,"Strauss, Johann, II","Daugherty, George",4,"Rider, Sue",Trumpet
173,57,Subscription Season,Manhattan,USA,Avery Fisher Hall,03/12/2011,20:00,23:04,184,New York Philharmonic,"Strauss, Johann, II","Daugherty, George",3,Lee Musiker Trio,Jazz Trio
174,57,Subscription Season,Manhattan,USA,Avery Fisher Hall,03/12/2011,20:00,23:04,184,New York Philharmonic,"Strauss, Johann, II","Daugherty, George",1,"Foster, David",Piano
175,57,Subscription Season,Manhattan,USA,Avery Fisher Hall,03/12/2011,20:00,23:04,184,New York Philharmonic,"Strauss, Johann, II","Daugherty, George",2,"Schoevaert, Marion",Production Design
176,57,Subscription Season,Manhattan,USA,Avery Fisher Hall,03/12/2011,20:00,23:04,184,New York Philharmonic,"Strauss, Johann, II","Daugherty, George",4,"Schuller, Andy",Trumpet
177,58,Chamber,Manhattan,USA,The Stanley H. Kaplan Penthouse,03/12/2011,15:00,18:17,197,New York Philharmonic,"Stalling, Carl W.","Daugherty, George",1,"Bocelli, Andrea",Tenor
178,58,Chamber,Manhattan,USA,The Stanley H. Kaplan Penthouse,03/12/2011,15:00,18:17,197,New York Philharmonic,"Stalling, Carl W.","Daugherty, George",4,"Strong, Jeff",Trumpet
179,58,Chamber,Manhattan,USA,The Stanley H. Kaplan Penthouse,03/12/2011,15:00,18:17,197,New York Philharmonic,"Stalling, Carl W.","Daugherty, George",2,"Yamada, Sharon",Violin
180,59,Chamber,Manhattan,USA,Merkin Concert Hall,04/12/2011,15:00,17:26,146,New York Philharmonic,"Stalling, Carl W.","Daugherty, George",1,Westminster Symphonic Choir,Chorus
181,59,Chamber,Manhattan,USA,Merkin Concert Hall,04/12/2011,15:00,17:26,146,New York Philharmonic,"Stalling, Carl W.","Daugherty, George",3,"Leonhart, Jay",Contrabass
182,59,Chamber,Manhattan,USA,Merkin Concert Hall,04/12/2011,15:00,17:26,146,New York Philharmonic,"Stalling, Carl W.","Daugherty, George",4,"Cupples, Tom",Trumpet
183,59,Chamber,Manhattan,USA,Merkin Concert Hall,04/12/2011,15:00,17:26,146,New York Philharmonic,"Stalling, Carl W.","Daugherty, George",2,"Rabinova, Anna",Violin
184,60,Private Concert,Manhattan,USA,Doubles Club at the Sherry Netherland Hotel,06/12/2011,20:30,23:02,152,New York Philharmonic,"Stalling, Carl W.","Daugherty, George",1,"Plummer, Christopher",Narrator
185,60,Private Concert,Manhattan,USA,Doubles Club at the Sherry Netherland Hotel,06/12/2011,20:30,23:02,152,New York Philharmonic,"Stalling, Carl W.","Daugherty, George",4,"Bartels, Justin",Trumpet
186,60,Private Concert,Manhattan,USA,Doubles Club at the Sherry Netherland Hotel,06/12/2011,20:30,23:02,152,New York Philharmonic,"Stalling, Carl W.","Daugherty, George",2,"Nelson, Judith",Viola
187,61,Subscription Season,Manhattan,USA,Avery Fisher Hall,07/12/2011,19:30,21:48,138,New York Philharmonic,"Franklyn, Milt","Daugherty, George",3,New York Philharmonic Principal Brass Quintet,Brass Quintet
188,61,Subscription Season,Manhattan,USA,Avery Fisher Hall,07/12/2011,19:30,21:48,138,New York Philharmonic,"Franklyn, Milt","Daugherty, George",2,"Tu, Qiang",Cello
189,61,Subscription Season,Manhattan,USA,Avery Fisher Hall,07/12/2011,19:30,21:48,138,New York Philharmonic,"Franklyn, Milt","Daugherty, George",1,Manhattan School of Music Symphonic Chorus and Chamber Choir,Chorus
190,61,Subscription Season,Manhattan,USA,Avery Fisher Hall,07/12/2011,19:30,21:48,138,New York Philharmonic,"Franklyn, Milt","Daugherty, George",4,"Boulton, Thomas",Trumpet
191,62,Subscription Season,Manhattan,USA,Avery Fisher Hall,08/12/2011,19:30,21:47,137,New York Philharmonic,"Stalling, Carl W.","Daugherty, George",1,"American Boychoir, The",Boys Choir
192,62,Subscription Season,Manhattan,USA,Avery Fisher Hall,08/12/2011,19:30,21:47,137,New York Philharmonic,"Stalling, Carl W.","Daugherty, George",2,"Okamoto, Satoshi",Contrabass
193,62,Subscription Season,Manhattan,USA,Avery Fisher Hall,08/12/2011,19:30,21:47,137,New York Philharmonic,"Stalling, Carl W.","Daugherty, George",3,"Bensdorf, Ethan",Trumpet
194,63,Subscription Season,Manhattan,USA,Avery Fisher Hall,09/12/2011,20:00,22:25,145,New York Philharmonic,"Livingston, Alan","Daugherty, George",2,"Rence, Dorian",Author
195,63,Subscription Season,Manhattan,USA,Avery Fisher Hall,09/12/2011,20:00,22:25,145,New York Philharmonic,"Livingston, Alan","Daugherty, George",1,"Voigt, Deborah",Soprano
196,64,Subscription Season,Manhattan,USA,Avery Fisher Hall,10/12/2011,20:00,23:03,183,New York Philharmonic,"Lennertz, Christopher","Daugherty, George",3,"Wall, Howard",French Horn
197,64,Subscription Season,Manhattan,USA,Avery Fisher Hall,10/12/2011,20:00,23:03,183,New York Philharmonic,"Lennertz, Christopher","Daugherty, George",2,"Rence, Dorian",Narrator
198,64,Subscription Season,Manhattan,USA,Avery Fisher Hall,10/12/2011,20:00,23:03,183,New York Philharmonic,"Lennertz, Christopher","Daugherty, George",1,"Voigt, Deborah",Soprano
199,64,Subscription Season,Manhattan,USA,Avery Fisher Hall,10/12/2011,20:00,23:03,183,New York Philharmonic,"Lennertz, Christopher","Daugherty, George",4,"Dill, Denver",Trumpet
200,65,Chamber,Manhattan,USA,Avery Fisher Hall,11/12/2011,15:00,17:59,179,Musicians from the New York Philharmonic,"Franklyn, Milt","Daugherty, George",2,"Schoevaert, Marion",Production Design
201,65,Chamber,Manhattan,USA,Avery Fisher Hall,11/12/2011,15:00,17:59,179,Musicians from the New York Philharmonic,"Franklyn, Milt","Daugherty, George",1,"Voigt, Deborah",Soprano
202,66,Subscription Season,Manhattan,USA,Avery Fisher Hall,13/12/2011,19:30,21:28,118,New York Philharmonic,"Stalling, Carl W.","Daugherty, George",2,"Watts, Andre ",Piano
203,66,Subscription Season,Manhattan,USA,Avery Fisher Hall,13/12/2011,19:30,21:28,118,New York Philharmonic,"Stalling, Carl W.","Daugherty, George",1,"Persson, Miah",Soprano
204,67,Subscription Season,Manhattan,USA,Avery Fisher Hall,14/12/2011,19:30,22:03,153,New York Philharmonic,"Stalling, Carl W.","Daugherty, George",3,Lee Musiker Trio,Jazz Trio
205,67,Subscription Season,Manhattan,USA,Avery Fisher Hall,14/12/2011,19:30,22:03,153,New York Philharmonic,"Stalling, Carl W.","Daugherty, George",1,"Paasikivi, Lilli",Mezzo-Soprano
206,67,Subscription Season,Manhattan,USA,Avery Fisher Hall,14/12/2011,19:30,22:03,153,New York Philharmonic,"Stalling, Carl W.","Daugherty, George",2,"Watts, Andre ",Piano
207,68,Subscription Season,Manhattan,USA,Avery Fisher Hall,15/12/2011,19:30,22:20,170,New York Philharmonic,"Franklyn, Milt","Daugherty, George",1,New York Choral Artists,Chorus
208,68,Subscription Season,Manhattan,USA,Avery Fisher Hall,15/12/2011,19:30,22:20,170,New York Philharmonic,"Franklyn, Milt","Daugherty, George",2,"Lisiecki, Jan",Piano
209,68,Subscription Season,Manhattan,USA,Avery Fisher Hall,15/12/2011,19:30,22:20,170,New York Philharmonic,"Franklyn, Milt","Daugherty, George",3,"Musiker, Lee",Piano
210,69,Subscription Season,Manhattan,USA,Avery Fisher Hall,16/12/2011,14:00,17:03,183,New York Philharmonic,"Tobias, Charles","Daugherty, George",2,New York Philharmonic Principal Brass Quintet,Brass Quintet
211,69,Subscription Season,Manhattan,USA,Avery Fisher Hall,16/12/2011,14:00,17:03,183,New York Philharmonic,"Tobias, Charles","Daugherty, George",3,"Leonhart, Jay",Contrabass
212,69,Subscription Season,Manhattan,USA,Avery Fisher Hall,16/12/2011,14:00,17:03,183,New York Philharmonic,"Tobias, Charles","Daugherty, George",4,"Ridenour, Brandon",Trumpet
213,69,Subscription Season,Manhattan,USA,Avery Fisher Hall,16/12/2011,14:00,17:03,183,New York Philharmonic,"Tobias, Charles","Daugherty, George",1,"Hadelich, Augustin",Violin
214,70,Contact!,Manhattan,USA,Metropolitan Museum of Art,16/12/2011,19:00,21:53,173,New York Philharmonic,"Stalling, Carl W.","Daugherty, George",1,"Blythe, Stephanie",Mezzo-Soprano
215,70,Contact!,Manhattan,USA,Metropolitan Museum of Art,16/12/2011,19:00,21:53,173,New York Philharmonic,"Stalling, Carl W.","Daugherty, George",3,"Cutler, Rick",Percussion
216,70,Contact!,Manhattan,USA,Metropolitan Museum of Art,16/12/2011,19:00,21:53,173,New York Philharmonic,"Stalling, Carl W.","Daugherty, George",2,"Bensdorf, Ethan",Trumpet
217,71,Contact!,Manhattan,USA,Symphony Space,17/12/2011,20:00,22:35,155,New York Philharmonic,"Wagner, Richard","Daugherty, George",3,New York Philharmonic Principal Brass Quintet,Brass Quintet
218,71,Contact!,Manhattan,USA,Symphony Space,17/12/2011,20:00,22:35,155,New York Philharmonic,"Wagner, Richard","Daugherty, George",2,"Burgstaller, Josef",Trumpet
219,71,Contact!,Manhattan,USA,Symphony Space,17/12/2011,20:00,22:35,155,New York Philharmonic,"Wagner, Richard","Daugherty, George",4,"Balio, Andy",Trumpet
220,71,Contact!,Manhattan,USA,Symphony Space,17/12/2011,20:00,22:35,155,New York Philharmonic,"Wagner, Richard","Daugherty, George",1,"Kim, Michelle",Violin
221,72,Subscription Season,Manhattan,USA,Avery Fisher Hall,17/12/2011,19:30,22:19,169,Musicians from the New York Philharmonic,"Faure , Gabriel-Urbain","Davis, Andrew",2,"Wall, Howard",French Horn
222,72,Subscription Season,Manhattan,USA,Avery Fisher Hall,17/12/2011,19:30,22:19,169,Musicians from the New York Philharmonic,"Faure , Gabriel-Urbain","Davis, Andrew",3,"Bensdorf, Ethan",Trumpet
223,72,Subscription Season,Manhattan,USA,Avery Fisher Hall,17/12/2011,19:30,22:19,169,Musicians from the New York Philharmonic,"Faure , Gabriel-Urbain","Davis, Andrew",4,"Castleman, John",Trumpet
224,72,Subscription Season,Manhattan,USA,Avery Fisher Hall,17/12/2011,19:30,22:19,169,Musicians from the New York Philharmonic,"Faure , Gabriel-Urbain","Davis, Andrew",1,"Young, Rebecca",Viola
225,73,Subscription Season,Manhattan,USA,Avery Fisher Hall,28/12/2011,19:30,23:07,217,New York Philharmonic,"Anderson, Julian","Davis, Andrew",1,"Brey, Carter",Cello
226,73,Subscription Season,Manhattan,USA,Avery Fisher Hall,28/12/2011,19:30,23:07,217,New York Philharmonic,"Anderson, Julian","Davis, Andrew",2,"Alessi, Joseph",Trombone
227,73,Subscription Season,Manhattan,USA,Avery Fisher Hall,28/12/2011,19:30,23:07,217,New York Philharmonic,"Anderson, Julian","Davis, Andrew",3,"Burgstaller, Josef",Trumpet
228,74,Subscription Season,Manhattan,USA,Avery Fisher Hall,29/12/2011,19:30,21:30,120,New York Philharmonic,"Anderson, Julian","Davis, Andrew",1,"Okamoto, Satoshi",Contrabass
229,74,Subscription Season,Manhattan,USA,Avery Fisher Hall,29/12/2011,19:30,21:30,120,New York Philharmonic,"Anderson, Julian","Davis, Andrew",3,"Wall, Howard",French Horn
230,74,Subscription Season,Manhattan,USA,Avery Fisher Hall,29/12/2011,19:30,21:30,120,New York Philharmonic,"Anderson, Julian","Davis, Andrew",2,"Baer, Alan",Tuba
231,75,Subscription Season,Manhattan,USA,Avery Fisher Hall,30/12/2011,20:00,23:23,203,New York Philharmonic,"Franck, C̩sar","Davis, Andrew",2,Lee Musiker Trio,Jazz Trio
232,75,Subscription Season,Manhattan,USA,Avery Fisher Hall,30/12/2011,20:00,23:23,203,New York Philharmonic,"Franck, C̩sar","Davis, Andrew",1,"McDermott, Anne-Marie",Piano
233,76,New Year's Eve,Manhattan,USA,Avery Fisher Hall,31/12/2011,20:00,23:23,203,New York Philharmonic,"Franck, C̩sar","Davis, Andrew",2,"Leonhart, Jay",Contrabass
234,76,New Year's Eve,Manhattan,USA,Avery Fisher Hall,31/12/2011,20:00,23:23,203,New York Philharmonic,"Franck, C̩sar","Davis, Andrew",3,"Baer, Alan",Tuba
235,76,New Year's Eve,Manhattan,USA,Avery Fisher Hall,31/12/2011,20:00,23:23,203,New York Philharmonic,"Franck, C̩sar","Davis, Andrew",1,"Zimmermann, Frank Peter",Violin
236,77,Rush Hour,Manhattan,USA,Avery Fisher Hall,04/01/2012,18:45,21:33,168,New York Philharmonic,"Prokofiev, Sergei","Davis, Andrew",3,Lee Musiker Trio,Jazz Trio
237,77,Rush Hour,Manhattan,USA,Avery Fisher Hall,04/01/2012,18:45,21:33,168,New York Philharmonic,"Prokofiev, Sergei","Davis, Andrew",2,"Cutler, Rick",Percussion
238,77,Rush Hour,Manhattan,USA,Avery Fisher Hall,04/01/2012,18:45,21:33,168,New York Philharmonic,"Prokofiev, Sergei","Davis, Andrew",4,"Piddington, Guy",Trumpet
239,77,Rush Hour,Manhattan,USA,Avery Fisher Hall,04/01/2012,18:45,21:33,168,New York Philharmonic,"Prokofiev, Sergei","Davis, Andrew",1,"Gilbert, Alan",Violin
240,78,Subscription Season,Manhattan,USA,Avery Fisher Hall,05/01/2012,19:30,23:19,229,New York Philharmonic,"Prokofiev, Sergei","Davis, Andrew",2,"Musiker, Lee",Piano
241,78,Subscription Season,Manhattan,USA,Avery Fisher Hall,05/01/2012,19:30,23:19,229,New York Philharmonic,"Prokofiev, Sergei","Davis, Andrew",3,"Musiker, Lee",Piano
242,78,Subscription Season,Manhattan,USA,Avery Fisher Hall,05/01/2012,19:30,23:19,229,New York Philharmonic,"Prokofiev, Sergei","Davis, Andrew",1,"Zimmermann, Frank Peter",Violin
243,79,Subscription Season,Manhattan,USA,Avery Fisher Hall,07/01/2012,20:00,23:05,185,Musicians from the New York Philharmonic,"Prokofiev, Sergei","Davis, Andrew",2,New York Philharmonic Principal Brass Quintet,Brass Quintet
244,79,Subscription Season,Manhattan,USA,Avery Fisher Hall,07/01/2012,20:00,23:05,185,Musicians from the New York Philharmonic,"Prokofiev, Sergei","Davis, Andrew",3,"Leonhart, Jay",Contrabass
245,79,Subscription Season,Manhattan,USA,Avery Fisher Hall,07/01/2012,20:00,23:05,185,Musicians from the New York Philharmonic,"Prokofiev, Sergei","Davis, Andrew",1,"Kim, Lisa",Violin
246,80,Subscription Season,Manhattan,USA,Avery Fisher Hall,10/01/2012,19:30,23:10,220,New York Philharmonic,"Prokofiev, Sergei","Davis, Andrew",3,"Cutler, Rick",Percussion
247,80,Subscription Season,Manhattan,USA,Avery Fisher Hall,10/01/2012,19:30,23:10,220,New York Philharmonic,"Prokofiev, Sergei","Davis, Andrew",2,"Smith, Philip",Trumpet
248,80,Subscription Season,Manhattan,USA,Avery Fisher Hall,10/01/2012,19:30,23:10,220,New York Philharmonic,"Prokofiev, Sergei","Davis, Andrew",4,"Baker, Michael",Trumpet
249,80,Subscription Season,Manhattan,USA,Avery Fisher Hall,10/01/2012,19:30,23:10,220,New York Philharmonic,"Prokofiev, Sergei","Davis, Andrew",1,"Lee, Hyunju",Violin
250,81,Runout,Greenvale,USA,Tilles Center for the Performing Arts (Main),06/01/2012,20:00,22:50,170,NYP Presentation,"Prokofiev, Sergei","Davis, Andrew",3,New York Philharmonic Principal Brass Quintet,Brass Quintet
251,81,Runout,Greenvale,USA,Tilles Center for the Performing Arts (Main),06/01/2012,20:00,22:50,170,NYP Presentation,"Prokofiev, Sergei","Davis, Andrew",2,"Bensdorf, Ethan",Trumpet
252,81,Runout,Greenvale,USA,Tilles Center for the Performing Arts (Main),06/01/2012,20:00,22:50,170,NYP Presentation,"Prokofiev, Sergei","Davis, Andrew",1,"Young, Rebecca",Viola
253,82,Subscription Season,Manhattan,USA,Avery Fisher Hall,12/01/2012,19:30,21:56,146,New York Philharmonic,"Prokofiev, Sergei","Davis, Andrew",1,"Yu, Wei",Cello
254,82,Subscription Season,Manhattan,USA,Avery Fisher Hall,12/01/2012,19:30,21:56,146,New York Philharmonic,"Prokofiev, Sergei","Davis, Andrew",3,"Bensdorf, Ethan",Trumpet
255,82,Subscription Season,Manhattan,USA,Avery Fisher Hall,12/01/2012,19:30,21:56,146,New York Philharmonic,"Prokofiev, Sergei","Davis, Andrew",4,"Ross, James",Trumpet
256,83,Subscription Season,Manhattan,USA,Avery Fisher Hall,13/01/2012,20:00,22:47,167,New York Philharmonic,"Prokofiev, Sergei","Davis, Andrew",2,"Alessi, Joseph",Trombone
257,83,Subscription Season,Manhattan,USA,Avery Fisher Hall,13/01/2012,20:00,22:47,167,New York Philharmonic,"Prokofiev, Sergei","Davis, Andrew",3,"Burgstaller, Josef",Trumpet
258,83,Subscription Season,Manhattan,USA,Avery Fisher Hall,13/01/2012,20:00,22:47,167,New York Philharmonic,"Prokofiev, Sergei","Davis, Andrew",4,"Dorer, Robert",Trumpet
259,83,Subscription Season,Manhattan,USA,Avery Fisher Hall,13/01/2012,20:00,22:47,167,New York Philharmonic,"Prokofiev, Sergei","Davis, Andrew",1,"Lu, Kuan Cheng",Violin
260,84,Subscription Season,Manhattan,USA,Avery Fisher Hall,14/01/2012,20:00,23:50,230,Musicians from the New York Philharmonic,"Prokofiev, Sergei","Davis, Andrew",3,"Wall, Howard",French Horn
261,84,Subscription Season,Manhattan,USA,Avery Fisher Hall,14/01/2012,20:00,23:50,230,Musicians from the New York Philharmonic,"Prokofiev, Sergei","Davis, Andrew",2,"Baer, Alan",Tuba
262,84,Subscription Season,Manhattan,USA,Avery Fisher Hall,14/01/2012,20:00,23:50,230,Musicians from the New York Philharmonic,"Prokofiev, Sergei","Davis, Andrew",1,"Kenote, Peter",Viola
263,85,Chamber,Manhattan,USA,Merkin Concert Hall,15/01/2012,15:00,18:36,216,New York Philharmonic,"Prokofiev, Sergei","Davis, Andrew",2,New York Philharmonic Principal Brass Quintet,Brass Quintet
264,85,Chamber,Manhattan,USA,Merkin Concert Hall,15/01/2012,15:00,18:36,216,New York Philharmonic,"Prokofiev, Sergei","Davis, Andrew",1,"Yu, Wei",Cello
265,85,Chamber,Manhattan,USA,Merkin Concert Hall,15/01/2012,15:00,18:36,216,New York Philharmonic,"Prokofiev, Sergei","Davis, Andrew",3,"Alessi, Joseph",Trombone
266,85,Chamber,Manhattan,USA,Merkin Concert Hall,15/01/2012,15:00,18:36,216,New York Philharmonic,"Prokofiev, Sergei","Davis, Andrew",4,"Myers, Michael",Trumpet
267,86,Subscription Season,Manhattan,USA,Avery Fisher Hall,18/01/2012,19:30,22:03,153,New York Philharmonic,"Prokofiev, Sergei","Davis, Andrew",2,"Smith, Philip",Trumpet
268,86,Subscription Season,Manhattan,USA,Avery Fisher Hall,18/01/2012,19:30,22:03,153,New York Philharmonic,"Prokofiev, Sergei","Davis, Andrew",3,"Baer, Alan",Tuba
269,86,Subscription Season,Manhattan,USA,Avery Fisher Hall,18/01/2012,19:30,22:03,153,New York Philharmonic,"Prokofiev, Sergei","Davis, Andrew",1,"Ge, Quan",Violin
270,87,Subscription Season,Manhattan,USA,Avery Fisher Hall,20/01/2012,20:00,22:56,176,New York Philharmonic,"Prokofiev, Sergei","Davis, Andrew",1,"Kudo, Sumire",Cello
271,87,Subscription Season,Manhattan,USA,Avery Fisher Hall,20/01/2012,20:00,22:56,176,New York Philharmonic,"Prokofiev, Sergei","Davis, Andrew",2,"Bensdorf, Ethan",Trumpet
272,87,Subscription Season,Manhattan,USA,Avery Fisher Hall,20/01/2012,20:00,22:56,176,New York Philharmonic,"Prokofiev, Sergei","Davis, Andrew",4,"Botez, Sarah",Trumpet
273,88,Subscription Season,Manhattan,USA,Avery Fisher Hall,21/01/2012,20:00,22:43,163,New York Philharmonic,"Prokofiev, Sergei","Davis, Andrew",2,"Myers, Philip",French Horn
274,88,Subscription Season,Manhattan,USA,Avery Fisher Hall,21/01/2012,20:00,22:43,163,New York Philharmonic,"Prokofiev, Sergei","Davis, Andrew",1,"Beck, Steven",Piano
275,88,Subscription Season,Manhattan,USA,Avery Fisher Hall,21/01/2012,20:00,22:43,163,New York Philharmonic,"Prokofiev, Sergei","Davis, Andrew",3,"Bensdorf, Ethan",Trumpet
276,89,Subscription Season,Manhattan,USA,Avery Fisher Hall,19/01/2012,19:30,23:06,216,NY Philharmonic Ensembles,"Prokofiev, Sergei","Davis, Andrew",2,"Alessi, Joseph",Trombone
277,89,Subscription Season,Manhattan,USA,Avery Fisher Hall,19/01/2012,19:30,23:06,216,NY Philharmonic Ensembles,"Prokofiev, Sergei","Davis, Andrew",4,"Soper, Lee",Trumpet
278,89,Subscription Season,Manhattan,USA,Avery Fisher Hall,19/01/2012,19:30,23:06,216,NY Philharmonic Ensembles,"Prokofiev, Sergei","Davis, Andrew",1,"Ziskel, Yulia",Violin
279,90,Chamber,Manhattan,USA,Avery Fisher Hall,22/01/2012,15:00,19:14,254,New York Philharmonic,"Prokofiev, Sergei","Davis, Andrew",1,"Yeh, Ru-Pei",Cello
280,90,Chamber,Manhattan,USA,Avery Fisher Hall,22/01/2012,15:00,19:14,254,New York Philharmonic,"Prokofiev, Sergei","Davis, Andrew",3,"Wall, Howard",French Horn
281,90,Chamber,Manhattan,USA,Avery Fisher Hall,22/01/2012,15:00,19:14,254,New York Philharmonic,"Prokofiev, Sergei","Davis, Andrew",2,"Baer, Alan",Tuba
